# Output from hector version 1.1
run_name,Year,Ca,Ftot
rcp45_doeclim_step_conc_in2010_x4,2024,1119.77,8.51245
rcp45_doeclim_step_conc_in2010_x4,2025,1120.39,8.52828
rcp45_doeclim_step_conc_in2010_x4,2026,1120.97,8.54376
rcp45_doeclim_step_conc_in2010_x4,2027,1121.53,8.55894
rcp45_doeclim_step_conc_in2010_x4,2028,1122.07,8.57394
rcp45_doeclim_step_conc_in2010_x4,2029,1122.63,8.58885
rcp45_doeclim_step_conc_in2010_x4,2030,1123.21,8.60377
rcp45_doeclim_step_conc_in2010_x4,2031,1123.83,8.61798
rcp45_doeclim_step_conc_in2010_x4,2032,1124.47,8.63185
rcp45_doeclim_step_conc_in2010_x4,2033,1125.13,8.64523
rcp45_doeclim_step_conc_in2010_x4,2034,1125.77,8.65797
rcp45_doeclim_step_conc_in2010_x4,2035,1126.39,8.66996
rcp45_doeclim_step_conc_in2010_x4,2036,1126.99,8.68119
rcp45_doeclim_step_conc_in2010_x4,2037,1127.56,8.69167
rcp45_doeclim_step_conc_in2010_x4,2038,1128.12,8.70143
rcp45_doeclim_step_conc_in2010_x4,2039,1128.67,8.71048
rcp45_doeclim_step_conc_in2010_x4,2040,1129.2,8.71881
rcp45_doeclim_step_conc_in2010_x4,2041,1129.71,8.72605
rcp45_doeclim_step_conc_in2010_x4,2042,1130.2,8.7328
rcp45_doeclim_step_conc_in2010_x4,2043,1130.68,8.73921
rcp45_doeclim_step_conc_in2010_x4,2044,1131.15,8.74538
rcp45_doeclim_step_conc_in2010_x4,2045,1131.6,8.7514
rcp45_doeclim_step_conc_in2010_x4,2046,1132.03,8.75737
rcp45_doeclim_step_conc_in2010_x4,2047,1132.44,8.76334
rcp45_doeclim_step_conc_in2010_x4,2048,1132.85,8.76938
rcp45_doeclim_step_conc_in2010_x4,2049,1133.23,8.77552
rcp45_doeclim_step_conc_in2010_x4,2050,1133.6,8.7818
rcp45_doeclim_step_conc_in2010_x4,2051,1133.96,8.78187
rcp45_doeclim_step_conc_in2010_x4,2052,1134.31,8.78188
rcp45_doeclim_step_conc_in2010_x4,2053,1134.64,8.78182
rcp45_doeclim_step_conc_in2010_x4,2054,1134.94,8.78161
rcp45_doeclim_step_conc_in2010_x4,2055,1135.19,8.78122
rcp45_doeclim_step_conc_in2010_x4,2056,1135.39,8.78068
rcp45_doeclim_step_conc_in2010_x4,2057,1135.55,8.78007
rcp45_doeclim_step_conc_in2010_x4,2058,1135.7,8.77947
rcp45_doeclim_step_conc_in2010_x4,2059,1135.85,8.77894
rcp45_doeclim_step_conc_in2010_x4,2060,1136,8.77855
rcp45_doeclim_step_conc_in2010_x4,2061,1136.17,8.77716
rcp45_doeclim_step_conc_in2010_x4,2062,1136.34,8.77588
rcp45_doeclim_step_conc_in2010_x4,2063,1136.51,8.77466
rcp45_doeclim_step_conc_in2010_x4,2064,1136.67,8.77343
rcp45_doeclim_step_conc_in2010_x4,2065,1136.79,8.77217
rcp45_doeclim_step_conc_in2010_x4,2066,1136.89,8.77087
rcp45_doeclim_step_conc_in2010_x4,2067,1136.98,8.76958
rcp45_doeclim_step_conc_in2010_x4,2068,1137.05,8.76833
rcp45_doeclim_step_conc_in2010_x4,2069,1137.13,8.76716
rcp45_doeclim_step_conc_in2010_x4,2070,1137.2,8.76609
rcp45_doeclim_step_conc_in2010_x4,2071,1137.28,8.76388
rcp45_doeclim_step_conc_in2010_x4,2072,1137.36,8.76172
rcp45_doeclim_step_conc_in2010_x4,2073,1137.44,8.75961
rcp45_doeclim_step_conc_in2010_x4,2074,1137.52,8.75754
rcp45_doeclim_step_conc_in2010_x4,2075,1137.6,8.75552
rcp45_doeclim_step_conc_in2010_x4,2076,1137.54,8.7529
rcp45_doeclim_step_conc_in2010_x4,2077,1137.12,8.74863
rcp45_doeclim_step_conc_in2010_x4,2078,1136.5,8.74348
rcp45_doeclim_step_conc_in2010_x4,2079,1135.9,8.73847
rcp45_doeclim_step_conc_in2010_x4,2080,1135.3,8.73352
rcp45_doeclim_step_conc_in2010_x4,2081,1134.7,8.72689
rcp45_doeclim_step_conc_in2010_x4,2082,1134.1,8.72051
rcp45_doeclim_step_conc_in2010_x4,2083,1133.7,8.71532
rcp45_doeclim_step_conc_in2010_x4,2084,1133.6,8.71177
rcp45_doeclim_step_conc_in2010_x4,2085,1133.6,8.70891
rcp45_doeclim_step_conc_in2010_x4,2086,1133.7,8.70672
rcp45_doeclim_step_conc_in2010_x4,2087,1134,8.70566
rcp45_doeclim_step_conc_in2010_x4,2088,1134.4,8.70524
rcp45_doeclim_step_conc_in2010_x4,2089,1134.9,8.70545
rcp45_doeclim_step_conc_in2010_x4,2090,1135.6,8.70675
rcp45_doeclim_step_conc_in2010_x4,2091,1136.3,8.70819
rcp45_doeclim_step_conc_in2010_x4,2092,1136.9,8.70928
rcp45_doeclim_step_conc_in2010_x4,2093,1137.6,8.71096
rcp45_doeclim_step_conc_in2010_x4,2094,1138.3,8.71275
rcp45_doeclim_step_conc_in2010_x4,2095,1138.9,8.71417
rcp45_doeclim_step_conc_in2010_x4,2096,1139.5,8.71569
rcp45_doeclim_step_conc_in2010_x4,2097,1140,8.71684
rcp45_doeclim_step_conc_in2010_x4,2098,1140.5,8.71807
rcp45_doeclim_step_conc_in2010_x4,2099,1141.1,8.71985
rcp45_doeclim_step_conc_in2010_x4,2100,1141.7,8.72171
rcp45_doeclim_step_conc_in2010_x4,2101,1142.3,8.7231
rcp45_doeclim_step_conc_in2010_x4,2102,1142.9,8.72462
rcp45_doeclim_step_conc_in2010_x4,2103,1143.6,8.7267
rcp45_doeclim_step_conc_in2010_x4,2104,1144.3,8.72887
rcp45_doeclim_step_conc_in2010_x4,2105,1144.9,8.73066
rcp45_doeclim_step_conc_in2010_x4,2106,1145.5,8.73251
rcp45_doeclim_step_conc_in2010_x4,2107,1146,8.73395
rcp45_doeclim_step_conc_in2010_x4,2108,1146.5,8.73545
rcp45_doeclim_step_conc_in2010_x4,2109,1147.1,8.73746
rcp45_doeclim_step_conc_in2010_x4,2110,1147.6,8.73903
rcp45_doeclim_step_conc_in2010_x4,2111,1148,8.74018
rcp45_doeclim_step_conc_in2010_x4,2112,1148.4,8.74135
rcp45_doeclim_step_conc_in2010_x4,2113,1148.9,8.743
rcp45_doeclim_step_conc_in2010_x4,2114,1149.5,8.74515
rcp45_doeclim_step_conc_in2010_x4,2115,1150.1,8.7473
rcp45_doeclim_step_conc_in2010_x4,2116,1150.8,8.74993
rcp45_doeclim_step_conc_in2010_x4,2117,1151.6,8.75303
rcp45_doeclim_step_conc_in2010_x4,2118,1152.5,8.7566
rcp45_doeclim_step_conc_in2010_x4,2119,1153.6,8.7611
rcp45_doeclim_step_conc_in2010_x4,2120,1154.8,8.76605
rcp45_doeclim_step_conc_in2010_x4,2121,1156.1,8.77147
rcp45_doeclim_step_conc_in2010_x4,2122,1157.6,8.7778
rcp45_doeclim_step_conc_in2010_x4,2123,1159.2,8.78458
rcp45_doeclim_step_conc_in2010_x4,2124,1160.9,8.7918
rcp45_doeclim_step_conc_in2010_x4,2125,1162.8,8.79993
rcp45_doeclim_step_conc_in2010_x4,2126,1164.8,8.80849
rcp45_doeclim_step_conc_in2010_x4,2127,1166.7,8.81657
